"name","cuisine","visited","rating","notes","gps","googleUrl","originalUrl"
"Loncheria El Popo","Mexican",,"low",,"29.4991054,-98.4997863","https://www.google.com/maps/place/Loncheria+El+Popo/@29.4991054,-98.4997863,953m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c5fec1bda142f:0xc450fd91e74f9592!8m2!3d29.4991054!4d-98.4997863!16s%2Fg%2F11b7xp4r8_?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Loncheria+El+Popo/data=!4m2!3m1!1s0x865c5fec1bda142f:0xc450fd91e74f9592"
"Machu Picchu Peruvian Grill","Peruvian",,"medium",,"29.5007206,-98.6236695","https://www.google.com/maps/place/Machu+Picchu+Peruvian+Grill/@29.5007206,-98.6236695,953m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c5deab41db8a7:0xd397f60c3f59bae1!8m2!3d29.5007206!4d-98.6236695!16s%2Fg%2F11fl481zcw?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Machu+Picchu+Peruvian+Grill/data=!4m2!3m1!1s0x865c5deab41db8a7:0xd397f60c3f59bae1"
"Mina & Dimi's Greek House","Mediterranean","✓","high","The GOAT","29.4042427,-98.6317252","https://www.google.com/maps/place/Mina+%26+Dimi's+Greek+House/@29.4042427,-98.6317252,954m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c5b427472d8a9:0xe827e7d649a8557d!8m2!3d29.4042427!4d-98.6317252!16s%2Fg%2F1wnbyffh?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Mina+%26+Dimi's+Greek+House/data=!4m2!3m1!1s0x865c5b427472d8a9:0xe827e7d649a8557d"
"NONNA Osteria - Downtown","Italian",,"low",,"29.4205598,-98.4883267","https://www.google.com/maps/place/NONNA+Osteria+-+Downtown/@29.4205598,-98.4883267,954m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c58abe841e61d:0xc131b9fe4cc17de1!8m2!3d29.4205598!4d-98.4883267!16s%2Fg%2F11gf968nf_?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/NONNA+Osteria+-+Downtown/data=!4m2!3m1!1s0x865c58abe841e61d:0xc131b9fe4cc17de1"
"Pazzo Pastaria","Italian",,"low",,"29.5665783,-98.3880213","https://www.google.com/maps/place/Pazzo+Pastaria/@29.5665783,-98.3880213,953m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c5f7d7a2c5ea9:0xfeca0c28781021dd!8m2!3d29.5665783!4d-98.3880213!16s%2Fg%2F11rkgh1hf3?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Pazzo+Pastaria/data=!4m2!3m1!1s0x865c5f7d7a2c5ea9:0xfeca0c28781021dd"
"Pinkerton's Barbecue","BBQ",,"medium",,"29.4271376,-98.4941288","https://www.google.com/maps/place/Pinkerton's+Barbecue/@29.4271376,-98.4941288,954m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c5fbfb2ff6a39:0xe8c147f61a453929!8m2!3d29.4271376!4d-98.4941288!16s%2Fg%2F11m__kk4s1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Pinkerton's+Barbecue/data=!4m2!3m1!1s0x865c5fbfb2ff6a39:0xe8c147f61a453929"
"SINGHS Vietnamese","Vietnamese",,"medium",,"29.4514338,-98.4861917","https://www.google.com/maps/place/SINGHS+Vietnamese/@29.4514338,-98.4861917,954m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c666e31c35b75:0x9e0cb771f4744ff6!8m2!3d29.4514338!4d-98.4861917!16s%2Fg%2F11f9zr76dr?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/SINGHS+Vietnamese/data=!4m2!3m1!1s0x865c666e31c35b75:0x9e0cb771f4744ff6"
"Sari-Sari","Filipino","✓","low",,"29.485785,-98.60297","https://www.google.com/maps/place/Sari-Sari+Filipino+Restaurant,+Market,+%26+Bakery/@29.485785,-98.60297,953m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c5dbd72812cb9:0x1d1b2655001daec!8m2!3d29.485785!4d-98.60297!16s%2Fg%2F1tdr3r1b?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Sari-Sari+Filipino+Restaurant,+Market,+%26+Bakery/data=!4m2!3m1!1s0x865c5dbd72812cb9:0x1d1b2655001daec"
"Shiro Japanese Bistro","Japanese",,"medium",,"29.4361033,-98.4813169","https://www.google.com/maps/place/Shiro+Japanese+Bistro/@29.4361033,-98.4813169,954m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865cf544826a1ad9:0x45bdabcb7f8b4f1!8m2!3d29.4361033!4d-98.4813169!16s%2Fg%2F11j2z6bz4w?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Shiro+Japanese+Bistro/data=!4m2!3m1!1s0x865cf544826a1ad9:0x45bdabcb7f8b4f1"
"Tacos Y Burritos Metro Basilica 2","Mexican","✓","high",,"29.4603929,-98.6391875","https://www.google.com/maps/place/Tacos+Y+Burritos+Metro/@29.4603929,-98.6391875,954m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c5cdfea3b9e43:0x9b249b51c015f890!8m2!3d29.4603929!4d-98.6391875!16s%2Fg%2F1tp2_t26?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Tacos+Y+Burritos+Metro/data=!4m2!3m1!1s0x865c5cdfea3b9e43:0x9b249b51c015f890"
"The Big Bib BBQ","BBQ",,"low",,"29.5029648,-98.416045","https://www.google.com/maps/place/The+Big+Bib+BBQ/@29.5029648,-98.416045,953m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865cf4bf1f92cba5:0xc2813ee0c54dccc9!8m2!3d29.5029648!4d-98.416045!16s%2Fg%2F1260_hhdn?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/The+Big+Bib+BBQ/data=!4m2!3m1!1s0x865cf4bf1f92cba5:0xc2813ee0c54dccc9"
"Tienda Centro America","Central American",,"low",,"29.471295,-98.4995127","https://www.google.com/maps/place/Tienda+Centro+America/@29.471295,-98.4995127,953m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c5f9df6f605d5:0x466840df8c61d435!8m2!3d29.471295!4d-98.4995127!16s%2Fg%2F11bbrkktwz?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Tienda+Centro+America/data=!4m2!3m1!1s0x865c5f9df6f605d5:0x466840df8c61d435"
"Toro Kitchen + Bar","Spanish",,"medium",,"29.6105458,-98.4901652","https://www.google.com/maps/place/Toro+Kitchen+%2B+Bar/@29.6105458,-98.4901652,952m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c62021e80344f:0x5bc53aef888d0253!8m2!3d29.6105458!4d-98.4901652!16s%2Fg%2F11c611ws5l?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Toro+Kitchen+%2B+Bar/data=!4m2!3m1!1s0x865c62021e80344f:0x5bc53aef888d0253"
"Yummy Kosher Grill","Kosher",,"low",,"29.5893647,-98.6317218","https://www.google.com/maps/place/Yummy+Kosher+Grill/@29.5893647,-98.6317218,952m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c67f88929d19b:0x3788a43b7ab4307f!8m2!3d29.5893647!4d-98.6317218!16s%2Fg%2F11spr3wbqv?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/maps/place/Yummy+Kosher+Grill/data=!4m2!3m1!1s0x865c67f88929d19b:0x3788a43b7ab4307f"
"QUESO PAN Y VINO","Pizza","✓","low",,"29.4142939,-98.4928847","https://www.google.com/maps/place/QUESO+PAN+Y+VINO/@29.4142939,-98.4928847,955m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c58a8d9163fa5:0x501606f2c1da5c49!8m2!3d29.4142893!4d-98.4903098!16s%2Fg%2F11f148qy9c?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D","https://maps.app.goo.gl/1axgEc461jFokD5a7"
"Taurino's","Mexican","✓","low",,"29.4739411,-98.6717937","https://www.google.com/maps/place/Taurino's+Mexican+Restaurant/@29.4491197,-98.6033357,239m/data=!3m1!1e3!4m6!3m5!1s0x865c5c445860f2d1:0x7a6dd01a962e7c9e!8m2!3d29.4489217!4d-98.6022199!16s%2Fg%2F11crzg5l7d?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D","https://maps.app.goo.gl/DmQv4Qf5yBaRhh3g9"
"Pho Ba 9","Vietnamese",,"medium",,"29.5096619,-98.388375","https://www.google.com/maps/place/Pho+Ba+9/@29.5096619,-98.388375,954m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865cf389f29fdaff:0xde3c37c761d13ac3!8m2!3d29.5096573!4d-98.3858001!16s%2Fg%2F11s7s_dp7t?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D","https://maps.app.goo.gl/8oouutMxnz6AbJgk7"
"Berni Vietnamese","Vietnamese",,"high",,"29.5240668,-98.5713716","https://www.google.com/maps/place/Berni+Vietnamese+Restaurant/@29.5240668,-98.5713716,954m/data=!3m3!1e3!4b1!5s0x865c60b279c5f33d:0xd039b37525a87dfa!4m6!3m5!1s0x865c60b278498ebf:0x35005909eaf961ba!8m2!3d29.5240622!4d-98.5687967!16s%2Fg%2F11bv1p086f?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D","https://maps.app.goo.gl/6RzqNuRM1ubtLoC49"
"Koi Kawa","Japanese",,"medium",,"29.4635499,-98.4691792","https://www.google.com/maps/place/Koi+Kawa+Japanese+Restaurant/@29.4635499,-98.4691792,955m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865cf599ad64c0c3:0x8d8a3f151e627c57!8m2!3d29.4635453!4d-98.4666043!16s%2Fg%2F1tkb5jhq?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D","https://maps.app.goo.gl/mZJJ5AYUT8yYeSkL7"
"HYDERABADI SPICY MATKA","Indian","✓","low",,"29.5005255,-98.6288863","https://www.google.com/maps/place/HYDERABADI+SPICY+MATKA+-+INDIAN+CUISINE+-+SAN+ANTONIO/@29.5005255,-98.6288863,954m/data=!3m2!1e3!4b1!4m6!3m5!1s0x865c5d478d522711:0x263444cdda8aceda!8m2!3d29.5005209!4d-98.6263114!16s%2Fg%2F11ldsy0r6z?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D","https://maps.app.goo.gl/3RpT1ysuz5LV2PDHA"
"Sip Saam Thai","Thai","✓","medium","$20-$30, larb is a very good cheaper option and you get a filling serving","29.4212947,-98.4907206","https://www.google.com/maps/place/Sip+Saam+Thai+of+San+Antonio/@29.4212947,-98.4907206,60m/data=!3m1!1e3!4m16!1m9!3m8!1s0x865c5930831c6383:0x367d97b3de702e59!2sSip+Saam+Thai+of+San+Antonio!8m2!3d29.4212947!4d-98.4907206!9m1!1b1!16s%2Fg%2F11lw844jf3!3m5!1s0x865c5930831c6383:0x367d97b3de702e59!8m2!3d29.4212947!4d-98.4907206!16s%2Fg%2F11lw844jf3?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D",https://maps.app.goo.gl/xC495yJwduf5bdiJ7
"85°C Bakery Cafe","Bakery / Sweets",,"low",,"29.5614656,-98.5949061","https://maps.google.com/maps?q=+%4029.5614656,-98.5949061","https://www.google.com/maps/place/85%C2%B0C+Bakery+Cafe+-+San+Antonio/data=!4m2!3m1!1s0x865c67006df518dd:0xc6b94f56af49ae65"
"Adoro Desserts","Bakery / Sweets",,"low",,"38.3849783,-171.0270263","https://maps.google.com/maps?q=+%4038.3849783,-171.0270263","https://www.google.com/maps/place/Adoro+Desserts/data=!4m2!3m1!1s0x8640bf3b40e584fd:0x94abfe566a4c0cd6"
"Alamo City Chocolate Factory","Sweets",,"low",,"29.609553,-98.5131525","https://maps.google.com/maps?q=+%4029.609553,-98.5131525","https://www.google.com/maps/place/Alamo+City+Chocolate+Factory/data=!4m2!3m1!1s0x865c6220bf214e6b:0x9b3ec1d689ade60c"
"Amaretti Coffee & Chai","Coffee",,"high",,"29.4428982,-98.4791475","https://maps.google.com/maps?q=+%4029.4428982,-98.4791475","https://www.google.com/maps/place/Amaretti+Coffee+%26+Chai/data=!4m2!3m1!1s0x865cf579b7c27413:0x89b9683fa89260af"
"Mi Dulce Vita Palermo's Café","Ice Cream / Sweets",,"low",,"29.4241055,-98.495446","https://maps.google.com/maps?q=+%4029.4241055,-98.495446","https://www.google.com/maps/place/Amigos/data=!4m2!3m1!1s0x865c59d56c97dad7:0x46e7d2ea315eff05"
"Amy's Ice Creams","Ice Cream / Sweets",,"low",,"29.4961048,-98.4828307","https://maps.google.com/maps?q=+%4029.4961048,-98.4828307","https://www.google.com/maps/place/Amy's+Ice+Creams/data=!4m2!3m1!1s0x865cf560fb9e27ed:0x22801477ec7c9827"
"Bakery Lorraine - Medical Center","Bakery / Sweets",,"low",,"29.5032825,-98.5769245","https://maps.google.com/maps?q=+%4029.5032825,-98.5769245","https://www.google.com/maps/place/Bakery+Lorraine+at+the+Medical+Center/data=!4m2!3m1!1s0x865c5dfd06e3ade5:0xc2977d94bb7fdf54"
"Bakery Lorraine - Pearl","Bakery / Sweets",,"low",,"29.4422978,-98.482598","https://maps.google.com/maps?q=+%4029.4422978,-98.482598","https://www.google.com/maps/place/Bakery+Lorraine+at+the+Pearl/data=!4m2!3m1!1s0x865cf5f6be4c634b:0x4e2b8311ee31e19b"
"Baklovah Bakery & Sweets","Bakery / Sweets","✓","high",,"29.5302401,-98.5672918","https://maps.google.com/maps?q=+%4029.5302401,-98.5672918","https://www.google.com/maps/place/Baklovah+Bakery+%26+Sweets/data=!4m2!3m1!1s0x865c60b6cc4cab5b:0x91e2322859e9e001"
"Barrio Barista","Coffee","✓","high","Only open during the week during work hours, but SUPER cozy inside & good food","29.450523,-98.5802657","https://maps.google.com/maps?q=+%4029.450523,-98.5802657","https://www.google.com/maps/place/Barrio+Barista/data=!4m2!3m1!1s0x865c5c24276ff9bf:0x27f3d79f844c32a5"
"Bedoy's Bakery","Bakery / Sweets / Donuts",,"low",,"29.4667033,-98.5090002","https://maps.google.com/maps?q=+%4029.4667033,-98.5090002","https://www.google.com/maps/place/Bedoy's+Bakery/data=!4m2!3m1!1s0x865c5f0b32f321db:0xd386f1682a0c9a97"
"Bee Nice Cream","Ice Cream / Sweets",,"low",,"29.5076415,-98.4691875","https://maps.google.com/maps?q=+%4029.5076415,-98.4691875","https://www.google.com/maps/place/Bee+Nice+Cream/data=!4m2!3m1!1s0x865cf5e1ecdb60cf:0x125cbc05589f1607"
"Belgian Sweets","Sweets",,"medium",,"29.5847407,-98.5356184","https://maps.google.com/maps?q=+%4029.5847407,-98.5356184","https://www.google.com/maps/place/Belgian+Sweets/data=!4m2!3m1!1s0x865c5f54d8be4905:0xac77fcb9837ff72b"
"Bird Bakery","Bakery / Sweets",,"low",,"29.4809025,-98.4673105","https://maps.google.com/maps?q=+%4029.4809025,-98.4673105","https://www.google.com/maps/place/Bird+Bakery/data=!4m2!3m1!1s0x865cf57309c08337:0xea366660b331dd3c"
"Bright Coffee","Coffee",,"medium",,"29.461886,-98.5106226","https://maps.google.com/maps?q=+%4029.461886,-98.5106226","https://www.google.com/maps/place/Bright+Coffee/data=!4m2!3m1!1s0x865c5f262fec9263:0xb84fc5268d6fdc8d"
"Brindles Ice Creams","Ice Cream / Sweets",,"low",,"29.5479817,-98.5802168","https://maps.google.com/maps?q=+%4029.5479817,-98.5802168","https://www.google.com/maps/place/Brindles+Awesome+Ice+Creams/data=!4m2!3m1!1s0x865c672ddff15193:0xa28d255db00927b5"
"But First Cafecito","Coffee",,"low",,"29.466687,-98.618787","https://maps.google.com/maps?q=+%4029.466687,-98.618787","https://www.google.com/maps/place/But+First+Cafecito/data=!4m2!3m1!1s0x865c5d0054782f5b:0x6e67715fe453478d"
"Buttermilk Sky Pie Shop","Bakery / Sweets",,"low",,"29.6040142,-98.4450318","https://maps.google.com/maps?q=+%4029.6040142,-98.4450318","https://www.google.com/maps/place/Buttermilk+Sky+Pie+Shop/data=!4m2!3m1!1s0x865c8b1305c74f2b:0x6f6e66f3a1eb0b29"
"CommonWealth","Coffee",,"high",,"29.4664382,-98.4654191","https://maps.google.com/maps?q=+%4029.4664382,-98.4654191","https://www.google.com/maps/place/CommonWealth+Coffeehouse+%26+Bakery/data=!4m2!3m1!1s0x865cf598a4675509:0x338744fd75b16990"
"CommonWealth - Hemisfair","Coffee",,"high",,"29.4187441,-98.4896817","https://maps.google.com/maps?q=+%4029.4187441,-98.4896817","https://www.google.com/maps/place/CommonWealth+Coffeehouse+%26+Bakery+Hemisfair/data=!4m2!3m1!1s0x865c58a9766b0d33:0x1a22b0b77dfa77e4"
"Commonwealth - Jones","Coffee",,"high",,"29.4360058,-98.4829292","https://maps.google.com/maps?q=+%4029.4360058,-98.4829292","https://www.google.com/maps/place/Commonwealth+Coffeehouse+%26+Bakery+Jones/data=!4m2!3m1!1s0x865cf503842c5915:0x30e361aa25b338d3"
"Délice Chocolatier & Patisserie","Sweets",,"low",,"29.6077333,-98.5080332","https://maps.google.com/maps?q=+%4029.6077333,-98.5080332","https://www.google.com/maps/place/D%C3%A9lice+Chocolatier+%26+Patisserie/data=!4m2!3m1!1s0x865c61f551cf8961:0xa7a2debefe0f060b"
"Eight Ball Coffee","Coffee",,"low",,"29.4074475,-98.4892198","https://maps.google.com/maps?q=+%4029.4074475,-98.4892198","https://www.google.com/maps/place/Eight+Ball+Coffee/data=!4m2!3m1!1s0x865c59d1c54647f9:0x3b0801553d3eae6e"
"Estate Coffee Company","Coffee",,"medium",,"29.4248459,-98.4795912","https://maps.google.com/maps?q=+%4029.4248459,-98.4795912","https://www.google.com/maps/place/Estate+Coffee+Company/data=!4m2!3m1!1s0x865cf6076c81368d:0x461a9174928377f0"
"Extra Fine Southtown","Bakery / Sweets",,"low",,"29.4130694,-98.4902389","https://maps.google.com/maps?q=+%4029.4130694,-98.4902389","https://www.google.com/maps/place/Extra+Fine+Southtown/data=!4m2!3m1!1s0x865c59f92b8e0f9f:0x29b94bc18bcfb06c"
"Acai & Maca","Ice Cream / Sweets",,"low",,"29.4920836,-98.5539687","https://maps.google.com/maps?q=+%4029.4920836,-98.5539687","https://www.google.com/maps/place/Fahrenheit+32+SA/data=!4m2!3m1!1s0x865c61d516f61b8b:0x9c9ef9898196885a"
"Fiesta Bakery","Bakery / Sweets",,"low",,"29.3943479,-98.5008644","https://maps.google.com/maps?q=+%4029.3943479,-98.5008644","https://www.google.com/maps/place/Fiesta+bakery/data=!4m2!3m1!1s0x865c5891194e865d:0xc9baf45df2d80054"
"Folklores Coffee House","Coffee",,"low",,"29.4430546,-98.4636361","https://maps.google.com/maps?q=+%4029.4430546,-98.4636361","https://www.google.com/maps/place/Folklores+Coffee+House/data=!4m2!3m1!1s0x865c597dfe486b6b:0x35df691efe1007f7"
"Halcyon Southtown","Coffee",,"high","Open until 2am!","29.4099534,-98.4980536","https://maps.google.com/maps?q=+%4029.4099534,-98.4980536","https://www.google.com/maps/place/Halcyon+Southtown/data=!4m2!3m1!1s0x865c58bb11da3409:0x36c0aa226dc4ee55"
"Hanamaru Cafe","Sweets",,"high",,"29.5032825,-98.5614214","https://maps.google.com/maps?q=+%4029.5032825,-98.5614214","https://www.google.com/maps/place/Hanamaru+Cafe/data=!4m2!3m1!1s0x865c5f2042696d9d:0xe793f737ef3d6238"
"Honchos","Sweets","✓","low",,"29.5238748,-98.6028504","https://maps.google.com/maps?q=+%4029.5238748,-98.6028504","https://www.google.com/maps/place/Honchos+-+The+House+of+Churros/data=!4m2!3m1!1s0x865c676f3abc9a4b:0xd88fade192bc78d1"
"Honchos - Babcock","Sweets","✓","low","Food truck / container - no places to sit","29.4870177,-98.469369","https://maps.google.com/maps?q=+%4029.4870177,-98.469369","https://www.google.com/maps/place/Honchos+-+The+House+of+Churros/data=!4m2!3m1!1s0x865cf52ebd16896b:0x71dddfceebb2ccc2"
"Indy Coffee Club","Coffee",,"high",,"29.5768804,-98.6286145","https://maps.google.com/maps?q=+%4029.5768804,-98.6286145","https://www.google.com/maps/place/Indy+Coffee+Club/data=!4m2!3m1!1s0x865c665d1387e6c9:0x6a20aab2accfcc51"
"Kuma","Ice Cream / Sweets",,"low",,"29.5144475,-98.6990207","https://maps.google.com/maps?q=+%4029.5144475,-98.6990207","https://www.google.com/maps/place/Kuma/data=!4m2!3m1!1s0x865c69999e769385:0xdee2ad601d72d421"
"La Churreria Coffee Shop","Coffee",,"low",,"29.6010828,-98.4724486","https://maps.google.com/maps?q=+%4029.6010828,-98.4724486","https://www.google.com/maps/place/La+Churreria+Coffee+Shop/data=!4m2!3m1!1s0x865c8b738d2546dd:0x8b893090a4e6e9c0"
"La Panadería - Downtown","Bakery / Sweets","✓","low",,"29.4265818,-98.4921418","https://maps.google.com/maps?q=+%4029.4265818,-98.4921418","https://www.google.com/maps/place/La+Panader%C3%ADa+Bakery+Caf%C3%A9/data=!4m2!3m1!1s0x865c5f54a0e296af:0x772e2ed45f0dff4b"
"La Panadería - La Cantera","Bakery / Sweets","✓","low",,"29.6031491,-98.6058842","https://maps.google.com/maps?q=+%4029.6031491,-98.6058842","https://www.google.com/maps/place/La+Panader%C3%ADa+Bakery+Caf%C3%A9/data=!4m2!3m1!1s0x865c6569645192e3:0xb6aedf9b1ecec75a"
"La Panadería - Broadway","Bakery / Sweets","✓","low",,"29.5133521,-98.4690923","https://maps.google.com/maps?q=+%4029.5133521,-98.4690923","https://www.google.com/maps/place/La+Panader%C3%ADa+Bakery+Caf%C3%A9/data=!4m2!3m1!1s0x865cf54bd94f8d25:0xa11d9ed6da162d31"
"La Popular Bakery","Bakery / Sweets",,"low",,"29.4902954,-98.6924018","https://maps.google.com/maps?q=+%4029.4902954,-98.6924018","https://www.google.com/maps/place/La+Popular+Bakery/data=!4m2!3m1!1s0x865c4291b6682a4f:0x2c16b1bab5197c7c"
"Laika Cheesecake & Espresso","Bakery / Sweets",,"low",,"29.4696519,-98.4658487","https://maps.google.com/maps?q=+%4029.4696519,-98.4658487","https://www.google.com/maps/place/Laika+Cheesecake+%26+Espresso/data=!4m2!3m1!1s0x865cf51cd641e787:0x2f4d18dca871e091"
"Lick Honest Ice Creams","Ice Cream / Sweets","✓","low",,"29.4193456,-98.4889137","https://maps.google.com/maps?q=+%4029.4193456,-98.4889137","https://www.google.com/maps/place/Lick+Honest+Ice+Creams/data=!4m2!3m1!1s0x865c5963d7a18693:0xf3aa763369547243"
"Local Coffee","Coffee",,"medium",,"29.4421439,-98.4820387","https://maps.google.com/maps?q=+%4029.4421439,-98.4820387","https://www.google.com/maps/place/Local+Coffee/data=!4m2!3m1!1s0x865cf5f6b69571a5:0x828b025366b9d32b"
"Niche Coffee Company","Coffee",,"low",,"29.4230024,-98.4958273","https://maps.google.com/maps?q=+%4029.4230024,-98.4958273","https://www.google.com/maps/place/Niche+Coffee+Company/data=!4m2!3m1!1s0x865c59b19f992613:0xf499f6a249b50ef4"
"Nothing I Can't Handle","Coffee",,"low",,"29.4140869,-98.4910747","https://maps.google.com/maps?q=+%4029.4140869,-98.4910747","https://www.google.com/maps/place/Nothing+I+Can't+Handle+Coffee+Co./data=!4m2!3m1!1s0x865c59524ca3eccf:0x35a3a4c22114cc1c"
"OAK & SAINT","Coffee",,"low",,"29.4273808,-98.4503645","https://maps.google.com/maps?q=+%4029.4273808,-98.4503645","https://www.google.com/maps/place/OAK+%26+SAINT/data=!4m2!3m1!1s0x865cf71c5d43a5eb:0x9c5073c84e055683"
"PRESS Coffee @ The Boardwalk","Coffee","✓","high","Personal favorite, get there early (before 9am) bc there is VERY little seating","29.4639327,-98.468601","https://maps.google.com/maps?q=+%4029.4639327,-98.468601","https://www.google.com/maps/place/PRESS+Coffee+@+The+Boardwalk/data=!4m2!3m1!1s0x865c5f699754a62f:0xfb0cc0097d251303"
"Panaderia Jimenez Coffee","Bakery / Sweets",,"low",,"29.4624015,-98.5262395","https://maps.google.com/maps?q=+%4029.4624015,-98.5262395","https://www.google.com/maps/place/Panaderia+Jimenez+Coffee+Shop/data=!4m2!3m1!1s0x865c5fc7bda21fa3:0x25c3c11d5bcb2a34"
"PhiloÇoffee","Coffee",,"low",,"29.449902,-98.5022789","https://maps.google.com/maps?q=+%4029.449902,-98.5022789","https://www.google.com/maps/place/Philo%C3%87offee/data=!4m2!3m1!1s0x865c5f729c9b08eb:0x9cba78a55259277c"
"Poetic Republic Coffee","Coffee","","high","Next to thrift shop open Saturday morning","29.3984663,-98.4846734","https://www.google.com/maps/place/Poetic+Republic+Coffee+Roasters/@29.3984663,-98.4846734,954m/data=!3m1!1e3!4m6!3m5!1s0x865c62f7d476d857:0xa7fa5cee8b77a0e3!8m2!3d29.3984663!4d-98.4820985!16s%2Fg%2F11hbnc0tm8?entry=ttu&g_ep=EgoyMDI1MTIwOS4wIKXMDSoASAFQAw%3D%3D","https://maps.app.goo.gl/mdicwZ1UfbGVp4Xk8"
"Richter Bakhaus","Bakery / Sweets",,"low",,"29.7934377,-98.7335133","https://maps.google.com/maps?q=+%4029.7934377,-98.7335133","https://www.google.com/maps/place/Richter+Bakhaus/data=!4m2!3m1!1s0x865c77264a189a69:0x81b50d69d56cf3e3"
"SNAK-X","Ice Cream / Sweets",,"low",,"29.5165859,-98.6644813","https://maps.google.com/maps?q=+%4029.5165859,-98.6644813","https://www.google.com/maps/place/SNAK-X/data=!4m2!3m1!1s0x865c69f43e95ef17:0x8b4918304628bcb8"
"San Antonio Gold","Coffee","✓","medium","Good study spot, lots of parking around back","29.4053309,-98.5053393","https://maps.google.com/maps?q=+%4029.4053309,-98.5053393","https://www.google.com/maps/place/San+Antonio+Gold/data=!4m2!3m1!1s0x865c59020c010ab9:0x73c79c3acac918d0"
"Shotgun House Coffee","Coffee","✓","medium","Good chai","29.4259137,-98.5159076","https://maps.google.com/maps?q=+%4029.4259137,-98.5159076","https://www.google.com/maps/place/Shotgun+House+Coffee+Roasters/data=!4m2!3m1!1s0x865c5f6195e08c5d:0x4f0b9b9c1e41a7c0"
"Tandem San Antonio","Coffee",,"low","Open later","29.3771083,-98.4833429","https://maps.google.com/maps?q=+%4029.3771083,-98.4833429","https://www.google.com/maps/place/Tandem+San+Antonio/data=!4m2!3m1!1s0x865cf76a34389fab:0x227217141d0912fe"
"The Bread Box","Coffee",,"low",,"29.5788555,-98.5025693","https://maps.google.com/maps?q=+%4029.5788555,-98.5025693","https://www.google.com/maps/place/The+Bread+Box/data=!4m2!3m1!1s0x865c61c414d58651:0x8c0a9c4f033d7ea5"
